reaction,healthy_only,covid_only,shared,n_healthy_active,n_covid_active
HMR_8066,False,False,True,5,4
HMR_8067,False,False,True,5,4
HMR_8068,False,False,True,5,4
HMR_8069,False,False,True,5,4
HMR_8682,False,False,True,5,4
HMR_8685,False,False,True,5,4
HMR_3868,False,True,False,0,4
HMR_3869,False,False,True,2,4
HMR_3889,False,False,True,4,1
HMR_3933,False,False,True,5,4
HMR_3937,False,False,True,5,4
HMR_4116,False,False,True,5,4
HMR_4120,False,False,True,5,4
HMR_4121,False,False,True,5,4
HMR_4175,False,False,True,5,3
HMR_4176,False,False,True,5,3
HMR_4324,False,False,True,5,4
HMR_4326,False,False,True,5,4
HMR_4328,False,False,True,5,4
HMR_4329,False,False,True,5,4
HMR_4708,False,False,True,5,4
HMR_8769,False,False,True,5,4
HMR_8770,False,False,True,5,4
HMR_8771,False,False,False,0,0
HMR_4078,False,False,False,0,0
HMR_4079,False,False,True,5,4
HMR_4174,False,False,False,0,0
HMR_4330,False,False,True,3,1
HMR_4347,False,False,True,3,4
HMR_4425,False,False,True,4,3
HMR_4427,False,False,True,4,3
HMR_4689,False,False,True,5,4
HMR_4735,False,False,True,5,4
HMR_7991,False,False,False,0,0
HMR_7992,False,False,True,5,4
HMR_7993,False,False,True,5,4
HMR_7647,True,False,False,2,0
HMR_3748,False,False,True,5,4
HMR_3751,False,False,True,5,4
HMR_3753,False,False,True,5,4
HMR_3755,False,False,True,5,4
HMR_3759,False,False,True,5,4
HMR_3763,False,False,True,5,4
HMR_3767,False,False,True,5,1
HMR_3769,False,False,True,5,4
HMR_3773,False,False,True,5,1
HMR_3775,False,False,True,5,4
HMR_3780,False,False,True,5,1
HMR_3783,False,False,True,5,4
HMR_3785,False,False,True,5,4
HMR_3790,False,False,True,5,3
HMR_3792,False,False,True,5,4
HMR_3796,False,False,True,5,4
HMR_3823,False,False,True,5,4
HMR_6416,True,False,False,5,0
HMR_4124,False,False,True,5,4
HMR_4158,False,False,True,5,4
HMR_4159,False,False,True,4,2
HMR_4299,False,False,True,4,4
HMR_4300,False,False,True,5,4
HMR_4524,False,False,True,5,3
HMR_4525,False,False,True,5,4
HMR_4526,False,False,True,3,4
HMR_4527,False,False,True,5,4
HMR_4528,False,False,True,5,4
HMR_4529,False,False,True,5,4
HMR_4530,False,False,False,0,0
HMR_4531,False,False,True,4,4
HMR_4532,False,False,True,5,4
HMR_4533,True,False,False,1,0
HMR_4534,False,True,False,0,1
HMR_4536,False,False,True,5,4
HMR_4628,False,False,True,5,4
HMR_4629,True,False,False,3,0
HMR_4631,False,False,True,5,4
HMR_8366,False,False,True,4,3
HMR_8367,False,False,True,2,2
HMR_8368,False,False,True,4,4
HMR_8371,False,False,True,5,4
HMR_8372,False,False,True,5,4
HMR_8373,False,False,True,5,4
HMR_8377,False,False,True,5,4
HMR_5130,False,False,True,5,4
HMR_5131,False,False,True,5,4
HMR_5132,False,False,True,5,4
HMR_5133,False,False,True,5,4
HMR_5134,False,False,True,5,4
HMR_5135,False,False,True,5,4
HMR_5136,False,False,True,5,4
HMR_5137,False,False,True,5,4
HMR_5138,False,False,True,5,4
HMR_5139,False,False,True,5,4
HMR_5140,False,False,True,5,4
HMR_5141,False,False,True,5,4
HMR_5142,False,False,True,5,4
HMR_5143,False,False,True,5,4
HMR_5145,False,False,True,5,4
HMR_5146,False,False,True,5,4
HMR_5147,False,False,True,5,4
HMR_5148,False,False,True,5,4
HMR_5149,False,False,True,5,4
HMR_5150,False,False,True,5,4
HMR_7171,False,False,False,0,0
HMR_7172,False,False,False,0,0
HMR_7174,False,False,True,5,4
HMR_7175,False,False,True,5,4
HMR_7180,False,False,True,3,3
HMR_7181,False,False,True,3,3
HMR_7183,False,True,False,0,1
HMR_7197,False,False,True,5,4
HMR_7436,False,False,True,5,4
HMR_7438,False,False,True,5,4
HMR_7440,False,False,True,5,4
HMR_8254,False,False,False,0,0
HMR_8255,False,False,False,0,0
HMR_8256,False,False,False,0,0
HMR_8257,False,True,False,0,1
HMR_8258,False,True,False,0,1
HMR_8260,False,False,False,0,0
HMR_8261,False,False,False,0,0
HMR_1532,False,False,True,5,4
HMR_7254,False,False,False,0,0
HMR_7258,False,False,False,0,0
HMR_7259,False,False,False,0,0
HMR_7260,False,False,False,0,0
HMR_7261,False,False,True,1,3
HMR_7263,False,False,True,1,3
HMR_7264,False,False,True,5,4
HMR_7265,False,False,True,5,4
HMR_7266,False,False,True,5,4
HMR_7267,False,False,True,5,4
HMR_7268,False,False,True,5,4
HMR_7269,False,False,True,5,4
HMR_7270,False,False,True,5,4
HMR_7271,False,False,True,5,4
HMR_7274,False,False,True,5,4
HMR_7275,False,False,True,5,4
HMR_7276,False,False,True,5,4
HMR_7277,False,False,True,5,4
HMR_7278,False,False,True,5,2
HMR_7279,False,False,True,5,4
HMR_7280,False,False,True,5,4
HMR_7281,False,False,True,5,4
HMR_7285,False,False,True,5,4
HMR_7286,False,False,True,5,4
HMR_7287,False,False,True,5,4
HMR_7288,False,False,True,4,4
HMR_7289,False,False,True,5,4
HMR_7290,False,False,True,5,4
HMR_7291,False,False,True,4,4
HMR_7292,False,False,False,0,0
HMR_7293,False,False,True,5,4
HMR_7294,False,False,True,4,4
HMR_7295,False,False,True,1,1
HMR_7296,False,True,False,0,1
HMR_7297,False,True,False,0,1
HMR_7298,False,False,True,5,4
HMR_7299,False,False,False,0,0
HMR_7300,False,False,True,5,4
HMR_7301,False,False,True,1,1
HMR_7302,False,True,False,0,1
HMR_7303,False,True,False,0,1
HMR_7304,False,False,False,0,0
HMR_7305,False,False,True,5,4
HMR_7306,False,False,True,4,4
HMR_7308,False,False,True,5,4
HMR_7309,False,False,True,5,4
HMR_7310,False,False,True,5,4
HMR_7311,False,False,True,5,4
HMR_7312,False,False,True,5,4
HMR_7313,False,False,True,4,4
HMR_7314,False,False,True,5,4
HMR_7315,False,False,True,5,4
HMR_7316,False,False,True,5,4
HMR_7317,False,False,True,5,4
HMR_7318,False,False,True,5,4
HMR_7319,False,False,True,5,4
HMR_7320,False,False,True,5,4
HMR_7321,False,False,True,5,4
HMR_7322,False,False,True,5,4
HMR_7323,False,False,True,5,4
HMR_7324,False,False,True,5,4
HMR_7325,False,False,True,5,4
HMR_7326,False,False,True,2,3
HMR_7327,False,False,True,5,4
HMR_7328,False,False,True,4,4
HMR_7329,False,False,False,0,0
HMR_7332,False,False,True,5,4
HMR_7333,False,False,True,5,4
HMR_7334,False,False,True,5,4
HMR_7428,False,False,True,5,4
HMR_7429,False,False,True,2,3
HMR_7574,False,False,True,5,4
HMR_7575,False,False,True,5,4
HMR_7576,False,False,True,5,4
HMR_7577,False,False,True,5,4
HMR_7578,False,False,True,5,4
HMR_7580,False,False,True,5,4
HMR_7582,False,False,True,5,4
HMR_7585,False,False,True,2,3
HMR_7586,False,False,True,2,3
HMR_7587,False,False,True,2,3
HMR_8691,False,False,True,5,4
HMR_8692,False,False,False,0,0
HMR_8693,False,False,True,5,4
HMR_8694,False,False,True,4,4
HMR_8695,False,False,False,0,0
HMR_5151,False,False,False,0,0
HMR_5152,False,False,False,0,0
HMR_5153,False,False,False,0,0
HMR_5154,False,False,False,0,0
HMR_5155,False,False,False,0,0
HMR_5156,False,False,True,2,1
HMR_5157,False,False,True,2,1
HMR_5158,False,False,False,0,0
HMR_5159,False,False,False,0,0
HMR_5160,False,False,False,0,0
HMR_5161,False,False,False,0,0
HMR_5162,False,False,False,0,0
HMR_5163,False,False,False,0,0
HMR_5164,False,False,False,0,0
HMR_5165,False,False,False,0,0
HMR_5166,False,False,False,0,0
HMR_5167,False,False,False,0,0
HMR_5168,False,False,True,3,3
HMR_5169,False,False,False,0,0
HMR_5170,False,False,False,0,0
HMR_5171,False,False,False,0,0
HMR_5172,False,False,False,0,0
HMR_5174,False,False,False,0,0
HMR_7282,False,False,True,5,4
HMR_7617,False,False,True,5,4
HMR_7618,False,False,True,5,4
HMR_9735,False,False,True,1,1
HMR_7621,False,False,True,5,4
HMR_7622,False,False,True,3,2
HMR_7624,False,False,True,1,3
HMR_7626,False,False,True,1,2
HMR_5258,False,False,False,0,0
HMR_5259,False,False,False,0,0
HMR_5260,False,False,False,0,0
HMR_5261,False,False,False,0,0
HMR_5262,False,False,False,0,0
HMR_5263,False,False,False,0,0
HMR_5264,False,False,False,0,0
HMR_5265,False,False,False,0,0
HMR_5266,False,False,False,0,0
HMR_5267,False,False,False,0,0
HMR_5268,False,False,False,0,0
HMR_5269,False,False,False,0,0
HMR_5270,False,False,False,0,0
HMR_5271,False,False,False,0,0
HMR_5272,False,False,False,0,0
HMR_5273,False,False,False,0,0
HMR_5274,False,False,False,0,0
HMR_5275,False,False,False,0,0
HMR_5276,False,False,False,0,0
HMR_5277,False,False,False,0,0
HMR_5278,False,False,False,0,0
HMR_5279,False,False,False,0,0
HMR_5280,False,False,False,0,0
HMR_5281,False,False,False,0,0
HMR_5282,False,False,False,0,0
HMR_5283,False,False,False,0,0
HMR_5284,False,False,False,0,0
HMR_5285,False,False,False,0,0
HMR_5286,False,False,False,0,0
HMR_5287,False,False,False,0,0
HMR_5288,False,False,False,0,0
HMR_5291,False,False,False,0,0
HMR_9817,False,False,False,0,0
HMR_9818,False,False,False,0,0
HMR_5407,False,False,True,5,4
HMR_3851,False,False,False,0,0
HMR_3861,False,False,True,5,4
HMR_3866,False,False,False,0,0
HMR_3915,False,False,True,5,2
HMR_4084,False,False,True,5,4
HMR_4187,False,False,True,5,2
HMR_4701,False,False,True,5,4
HMR_4840,False,False,True,1,1
HMR_8662,False,False,True,4,4
HMR_8663,False,False,True,5,4
HMR_8667,False,False,True,5,4
HMR_8668,False,False,True,5,4
HMR_0710,False,False,True,5,4
HMR_3787,False,False,True,4,3
HMR_3957,False,False,True,5,3
HMR_3958,False,False,True,5,4
HMR_4111,False,False,True,5,4
HMR_4112,False,False,True,5,4
HMR_4113,False,False,True,5,4
HMR_4139,False,False,True,5,4
HMR_4141,False,False,True,5,4
HMR_4145,False,False,True,5,4
HMR_4147,False,False,True,4,4
HMR_4149,False,False,True,5,4
HMR_4152,False,False,True,5,4
HMR_4209,False,False,True,5,4
HMR_4408,False,False,True,5,2
HMR_4410,False,False,True,5,3
HMR_4454,False,False,True,5,4
HMR_4456,False,False,True,5,4
HMR_4458,False,False,True,5,4
HMR_4465,False,False,True,5,4
HMR_4585,False,False,True,5,4
HMR_4586,False,False,True,5,4
HMR_4587,False,False,True,5,4
HMR_4588,False,False,True,5,4
HMR_4589,False,False,True,5,4
HMR_4652,False,False,True,3,4
HMR_5294,True,False,False,4,0
HMR_5297,False,False,True,5,4
HMR_6411,False,False,True,5,4
HMR_6413,False,False,True,5,4
HMR_6414,False,False,True,5,4
HMR_7704,False,False,True,2,1
HMR_7706,False,False,True,2,1
HMR_8743,False,False,True,5,3
HMR_8772,False,False,True,3,2
HMR_8773,False,False,True,5,4
HMR_8774,False,False,True,3,2
HMR_8775,False,False,True,5,4
HMR_8777,False,False,True,5,4
HMR_8778,False,False,True,5,4
HMR_8779,False,False,True,5,4
HMR_8780,False,False,True,5,4
HMR_8781,False,False,True,2,4
HMR_8782,False,False,True,5,4
HMR_3975,False,False,True,5,4
HMR_3977,False,False,True,5,4
HMR_3979,False,False,True,5,4
HMR_6911,False,False,True,5,4
HMR_6912,False,False,True,5,4
HMR_6914,False,False,False,0,0
HMR_6916,False,False,True,5,4
HMR_6918,False,False,True,5,4
HMR_6921,False,False,True,5,4
HMR_3960,True,False,False,1,0
HMR_3980,False,False,True,5,4
HMR_3982,False,False,True,5,4
HMR_4767,False,False,True,3,3
HMR_6608,False,False,True,5,4
HMR_8409,False,False,False,0,0
HMR_8410,True,False,False,1,0
HMR_8413,False,False,True,2,1
HMR_8415,False,False,True,1,3
HMR_0156,False,False,True,5,4
HMR_0165,False,False,True,3,2
HMR_0168,False,False,True,4,2
HMR_0171,False,False,True,4,2
HMR_0174,False,False,True,5,4
HMR_0177,False,False,True,4,2
HMR_0180,False,False,True,5,4
HMR_0184,False,False,True,2,2
HMR_0188,False,False,True,5,4
HMR_0192,False,False,True,5,4
HMR_0196,False,False,True,5,4
HMR_0200,False,False,True,5,4
HMR_0204,False,False,True,5,4
HMR_0209,False,False,True,5,4
HMR_0213,False,False,True,5,4
HMR_0217,False,False,True,5,4
HMR_0226,False,False,True,5,4
HMR_0233,False,False,True,5,4
HMR_0237,False,False,True,5,4
HMR_0241,False,False,True,5,4
HMR_0245,False,False,True,5,4
HMR_0249,False,False,True,5,4
HMR_0255,False,False,True,5,4
HMR_0259,False,False,True,5,4
HMR_0263,False,False,True,5,4
HMR_0267,False,False,True,5,4
HMR_0271,False,False,True,5,4
HMR_0275,False,False,True,5,4
HMR_0279,False,False,True,5,4
HMR_0283,False,False,True,5,4
HMR_0289,False,False,True,5,4
HMR_0293,False,False,True,5,4
HMR_0297,False,False,True,5,4
HMR_0301,False,False,True,5,4
HMR_0305,False,False,True,5,4
HMR_0309,False,False,True,5,4
HMR_0313,False,False,True,5,4
HMR_0319,False,False,True,5,4
HMR_0323,False,False,True,5,4
HMR_0327,False,False,True,5,4
HMR_0331,False,False,True,5,4
HMR_0337,False,False,True,5,4
HMR_0341,False,False,True,5,4
HMR_0345,False,False,True,5,4
HMR_0349,False,False,True,5,4
HMR_0353,False,False,True,5,4
HMR_0357,False,False,True,5,4
HMR_0361,False,False,True,5,4
HMR_0365,False,False,True,5,4
HMR_0369,False,False,True,5,4
HMR_0373,False,False,True,5,4
HMR_0377,False,False,True,5,4
HMR_0381,False,False,True,5,4
HMR_0385,False,False,True,5,4
HMR_0389,False,False,True,5,4
HMR_0393,False,False,True,5,4
HMR_0397,False,False,True,5,4
HMR_0401,False,False,True,5,4
HMR_0405,False,False,True,5,4
HMR_0409,False,False,True,5,4
HMR_0413,False,False,True,5,4
HMR_0417,False,False,True,5,4
HMR_0421,False,False,True,5,4
HMR_0425,False,False,True,5,4
HMR_0429,False,False,True,5,4
HMR_0433,False,False,True,5,4
HMR_0437,False,False,True,5,4
HMR_2942,False,False,True,5,4
HMR_2943,False,False,True,5,4
HMR_2944,False,False,True,5,4
HMR_2945,False,False,True,5,4
HMR_2946,False,False,True,5,4
HMR_2947,False,False,True,5,4
HMR_2948,False,False,True,5,4
HMR_2949,False,False,True,5,4
HMR_2951,False,False,True,5,4
HMR_2952,False,False,True,5,4
HMR_2954,False,False,True,5,4
HMR_2955,False,False,True,5,4
HMR_2956,False,False,True,5,4
HMR_2957,False,False,True,5,4
HMR_2959,False,False,True,5,4
HMR_2961,False,False,True,5,4
HMR_2962,False,False,True,5,4
HMR_2963,False,False,True,5,4
HMR_2964,False,False,True,5,4
HMR_2965,False,False,True,5,4
HMR_2966,False,False,True,5,4
HMR_2967,False,False,True,5,4
HMR_2968,False,False,True,5,4
HMR_2969,False,False,True,5,4
HMR_2970,False,False,True,5,4
HMR_2971,False,False,True,5,4
HMR_2972,False,False,True,5,4
HMR_2973,False,False,True,5,4
HMR_2974,False,False,True,5,4
HMR_2975,False,False,True,5,4
HMR_2976,False,False,True,5,4
HMR_2977,False,False,True,5,4
HMR_2978,False,False,True,5,4
HMR_2979,False,False,True,5,4
HMR_2980,False,False,True,5,4
HMR_2981,False,False,True,5,4
HMR_2982,False,False,True,5,4
HMR_2983,False,False,True,5,4
HMR_2984,False,False,True,5,4
HMR_2985,False,False,True,5,4
HMR_2986,False,False,True,5,4
HMR_2987,False,False,True,5,4
HMR_2988,False,False,True,5,4
HMR_2989,False,False,True,5,4
HMR_2990,False,False,True,5,4
HMR_2991,False,False,True,5,4
HMR_2992,False,False,True,5,4
HMR_2994,False,False,True,5,4
HMR_2996,False,False,True,5,4
HMR_2998,False,False,True,5,4
HMR_2999,False,False,True,5,4
HMR_3000,False,False,True,5,4
HMR_3001,False,False,True,5,4
HMR_3002,False,False,True,5,4
HMR_3003,False,False,True,5,4
HMR_2152,False,False,True,5,4
HMR_2153,False,False,True,5,4
HMR_2154,False,False,True,5,4
HMR_2155,False,False,True,5,4
HMR_2156,False,False,True,5,4
HMR_2157,False,False,True,5,4
HMR_2158,False,False,True,5,4
HMR_2159,False,False,True,5,4
HMR_2160,False,False,True,5,4
HMR_2161,False,False,True,5,4
HMR_2162,False,False,True,5,4
HMR_2163,False,False,True,5,4
HMR_2164,False,False,True,5,4
HMR_2165,False,False,True,5,4
HMR_2166,False,False,True,5,4
HMR_2167,False,False,True,5,4
HMR_2168,False,False,True,5,4
HMR_2169,False,False,True,5,4
HMR_2170,False,False,True,5,4
HMR_2171,False,False,True,5,4
HMR_2173,False,False,True,5,4
HMR_2174,False,False,True,5,4
HMR_2175,False,False,True,5,4
HMR_2176,False,False,True,5,4
HMR_2178,False,False,True,5,4
HMR_2179,False,False,True,5,4
HMR_2180,False,False,True,5,4
HMR_2181,False,False,True,5,4
HMR_4156,False,False,True,5,4
HMR_4295,False,False,True,5,4
HMR_2227,False,False,True,5,4
HMR_2228,False,False,True,5,4
HMR_2229,False,False,True,5,4
HMR_2230,False,False,True,5,4
HMR_2231,False,False,True,5,4
HMR_2232,False,False,True,5,4
HMR_2233,False,False,True,5,4
HMR_2234,False,False,True,5,4
HMR_2235,False,False,True,5,4
HMR_2236,False,False,True,5,4
HMR_2237,False,False,True,5,4
HMR_2238,False,False,True,5,4
HMR_2239,False,False,True,5,4
HMR_2240,False,False,True,5,4
HMR_2241,False,False,True,5,4
HMR_2242,False,False,True,5,4
HMR_2243,False,False,True,5,4
HMR_2244,False,False,True,5,4
HMR_2245,False,False,True,5,4
HMR_2246,False,False,True,5,4
HMR_2247,False,False,True,5,4
HMR_2249,False,False,True,5,4
HMR_2250,False,False,True,5,4
HMR_2251,False,False,True,5,4
HMR_2252,False,False,True,5,4
HMR_2254,False,False,True,5,4
HMR_2255,False,False,True,5,4
HMR_2256,False,False,True,5,4
HMR_2257,False,False,True,5,4
HMR_2305,False,False,True,5,4
HMR_2307,False,False,True,5,4
HMR_2309,False,False,True,5,4
HMR_2311,False,False,True,5,4
HMR_2315,False,False,True,5,4
HMR_2317,False,False,True,5,4
HMR_2319,False,False,True,5,4
HMR_2321,False,False,True,5,4
HMR_2324,False,False,True,5,4
HMR_2326,False,False,True,5,4
HMR_2328,False,False,True,5,4
HMR_2330,False,False,True,5,4
HMR_2332,False,False,True,5,4
HMR_2334,False,False,True,5,4
HMR_2336,False,False,True,5,4
HMR_2338,False,False,True,5,4
HMR_2342,False,False,True,5,4
HMR_2343,False,False,True,5,4
HMR_2344,False,False,True,5,4
HMR_2345,False,False,True,5,4
HMR_2347,False,False,True,5,4
HMR_2348,False,False,True,5,4
HMR_2349,False,False,True,5,4
HMR_2350,False,False,True,5,4
HMR_2353,False,False,True,5,4
HMR_2354,False,False,True,5,4
HMR_2355,False,False,True,5,4
HMR_2356,False,False,True,5,4
HMR_2361,False,False,True,5,4
HMR_2362,False,False,True,5,4
HMR_2363,False,False,True,5,4
HMR_2364,False,False,True,5,4
HMR_2190,False,False,True,5,4
HMR_2191,False,False,True,5,4
HMR_2193,False,False,True,5,4
HMR_2194,False,False,False,0,0
HMR_2201,False,False,True,5,4
HMR_2202,False,False,True,5,4
HMR_2203,False,False,True,5,4
HMR_2204,False,False,True,5,4
HMR_2205,False,False,True,5,4
HMR_2208,False,False,True,5,4
HMR_2209,False,False,True,5,4
HMR_2210,False,False,True,5,4
HMR_2211,False,False,True,5,4
HMR_2212,False,False,True,5,4
HMR_2213,False,False,True,5,4
HMR_2214,False,False,True,5,4
HMR_2215,False,False,True,5,4
HMR_2217,False,False,True,5,4
HMR_2218,False,False,True,5,4
HMR_2219,False,False,True,5,4
HMR_2259,False,False,True,5,4
HMR_2260,False,False,True,5,4
HMR_2261,False,False,True,5,4
HMR_2262,False,False,True,5,4
HMR_2263,False,False,True,5,4
HMR_2264,False,False,True,5,4
HMR_2265,False,False,True,5,4
HMR_2266,False,False,True,5,4
HMR_2267,False,False,True,5,4
HMR_2268,False,False,True,5,4
HMR_2269,False,False,True,5,4
HMR_2270,False,False,True,5,4
HMR_2281,False,False,True,2,2
HMR_2282,False,False,True,2,1
HMR_2284,False,False,False,0,0
HMR_2286,False,True,False,0,1
HMR_2287,False,False,False,0,0
HMR_2292,False,False,True,1,1
HMR_2293,False,False,True,5,4
HMR_2294,True,False,False,1,0
HMR_2295,False,False,False,0,0
HMR_2296,False,False,True,5,4
HMR_2359,False,False,True,5,4
HMR_2365,False,False,True,5,4
HMR_2288,False,False,True,5,4
HMR_2289,False,False,True,5,4
HMR_0709,False,False,True,5,4
HMR_2150,False,False,True,5,4
HMR_2151,False,False,True,5,4
HMR_2172,False,False,True,5,4
HMR_2177,False,False,True,5,4
HMR_2182,False,False,True,5,4
HMR_2248,False,False,True,5,4
HMR_2253,False,False,True,5,4
HMR_2258,False,False,True,5,4
HMR_2439,False,False,True,3,4
HMR_2440,False,False,True,5,4
HMR_2441,False,False,True,5,4
HMR_2442,False,False,True,5,4
HMR_2443,False,False,True,1,4
HMR_2445,False,False,True,3,3
HMR_2446,False,False,True,1,2
HMR_2447,False,False,True,2,1
HMR_2449,True,False,False,3,0
HMR_2450,False,False,False,0,0
HMR_2451,False,False,True,5,4
HMR_2452,False,False,True,4,4
HMR_2453,False,False,True,5,4
HMR_2454,False,False,True,5,4
HMR_2455,False,False,True,5,4
HMR_2456,False,False,True,5,4
HMR_2457,False,False,True,5,4
HMR_2458,False,False,True,5,4
HMR_2459,False,False,True,5,4
HMR_2460,False,False,True,5,4
HMR_2463,False,False,True,3,1
HMR_2464,False,False,False,0,0
HMR_2465,False,False,True,5,4
HMR_2466,False,False,True,5,4
HMR_2467,False,False,True,2,1
HMR_2468,False,False,False,0,0
HMR_2469,False,False,True,3,3
HMR_2470,False,False,False,0,0
HMR_6397,False,False,True,5,4
HMR_2472,False,False,True,5,4
HMR_2475,False,False,True,5,4
HMR_2478,False,False,True,5,4
HMR_2480,False,False,True,5,4
HMR_2482,False,False,True,5,4
HMR_2484,False,False,True,5,4
HMR_2486,False,False,True,5,4
HMR_2489,False,False,True,5,4
HMR_2491,False,False,True,5,4
HMR_2493,False,False,True,5,4
HMR_2495,False,False,False,0,0
HMR_2497,False,False,True,5,4
HMR_2499,False,False,True,5,4
HMR_2501,False,False,True,5,4
HMR_2503,False,False,True,5,4
HMR_2505,False,False,True,5,4
HMR_2510,False,False,True,4,2
HMR_2511,False,False,True,4,2
HMR_2512,False,False,True,4,2
HMR_2513,False,False,True,4,2
HMR_2514,False,False,True,2,1
HMR_2515,False,False,True,5,4
HMR_2516,False,False,True,5,4
HMR_2518,False,False,True,5,4
HMR_2520,False,False,True,5,4
HMR_2522,False,False,True,5,4
HMR_2524,False,False,True,5,4
HMR_2526,False,False,True,5,4
HMR_2528,False,False,True,5,4
HMR_2530,False,False,True,5,4
HMR_2533,False,False,True,5,4
HMR_2535,False,False,True,5,4
HMR_2537,False,False,True,5,4
HMR_2540,False,False,True,5,4
HMR_2541,False,False,True,5,4
HMR_2542,False,False,True,5,4
HMR_2543,False,False,True,5,4
HMR_2544,False,False,True,4,3
HMR_2545,False,False,True,1,2
